id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,revenue_per_year,price_category,occupancy_potential,facilities
22640407,Glossy Luxury Suite:2BR:2WC /WIFI//Hight floor,132745392,Mt,Huai Khwang,13.75949,100.57013,Entire home/apt,4500,1,87,2022-11-26 00:00:00,1,25,79,17,355500,High,21.64,MRT
22894070,New siam palace ville Hotel /Including breakfast,164918356,Somchoke,Phra Nakhon,13.76004,100.49328,Private room,1250,1,4,2018-04-19 00:00:00,0,5,365,0,456250,High,100.0,"AC, Breakfast"
22895065,"Le Cote, Thonglor Soi 8",232977481,Joshua,Vadhana,13.73111,100.58266,Entire home/apt,1199,28,48,2022-12-16 00:00:00,1,2,28,6,33572,High,0.27,
22910495,15-Min from Dmk Apartment Net House (เน็ตเฮ้าส์),156718651,Kesaree,Lak Si,13.86146,100.55215,Private room,475,1,7,2022-12-04 00:00:00,0,1,364,1,172900,Low,99.73,
22640495,The modern room 92Sqm at heart of Thonglor+,68781711,Kritchai,Vadhana,13.73175,100.58032,Private room,6000,1,0,-2012,0,1,181,0,1086000,Luxury,49.59,Parking
22645841,Designer Luxury Modern 1 BR Condo@Sukhumvit Road,4852890,Eric,Vadhana,13.71451,100.60197,Entire home/apt,7000,30,3,2018-05-14 00:00:00,0,1,173,0,1211000,Luxury,1.58,
22910881,"1 bedroom unit  close to shopping, park and .",90109790,Anong,Chatu Chak,13.80905,100.56808,Entire home/apt,700,30,0,-2012,0,1,180,0,126000,Medium,1.64,MRT
22655831,Baan Onnut Condominium,166872570,ดร.บำรุง,Suanluang,13.71195,100.6359,Private room,1299,15,0,-2012,0,1,180,0,233820,High,3.29,
22659211,"Nice 3BR Apt, River Front view, near ""Asiatique""",101444654,Vincent,Bang Kho laen,13.68766,100.51929,Entire home/apt,3250,7,9,2022-10-08 00:00:00,0,5,361,1,1173250,High,14.13,
22659556,Near Punnawithi  # Baan Mek Mok @ Sukhumvit 64,159375409,Mok,Phra Khanong,13.68998,100.60387,Entire home/apt,650,1,9,2019-08-14 00:00:00,0,13,118,0,76700,Medium,32.33,BTS
22663205,P Residence 2 bedroom apartment,115761116,Poonam,Vadhana,13.73641,100.58442,Entire home/apt,1750,1,25,2022-10-26 00:00:00,0,8,359,5,628250,High,98.36,
22345785,MC9 IDEO O2/ Bang Na,65220479,Sam,Bang Na,13.67461,100.60951,Private room,900,180,0,-2012,0,2,365,0,328500,Medium,0.56,BTS
22345930,MC18 IDEO O2/ Bang Na,65220479,Sam,Bang Na,13.67432,100.60311,Private room,700,180,0,-2012,0,2,365,0,255500,Medium,0.56,BTS
22346837,Luxury Room near  Bangchak with  &,8444643,Kiattisak,Phra Khanong,13.6985,100.6101,Entire home/apt,2000,1,0,-2012,0,53,351,0,702000,High,96.16,"Pool, Gym, BTS"
22348457,lIKE HOME QUAD ROOM,52203058,Veerachai,Bang Rak,13.72994,100.51704,Private room,1320,1,1,2019-09-07 00:00:00,0,7,184,0,242880,High,50.41,
22349161,Comfortable Condo(Rama 9 ) 2 Bedroom (3),27392740,Joyce,Huai Khwang,13.75967,100.56717,Entire home/apt,3394,3,10,2022-12-28 00:00:00,0,5,1,1,3394,High,0.09,MRT
22911131,"Heart warming Studio, 1step to , near Chatuchak",21970931,Nui,Bang Sue,13.81913,100.53221,Entire home/apt,731,7,60,2022-11-16 00:00:00,1,22,311,9,227341,Medium,12.17,MRT
22913447,cozy 1br/500m@ E5/Skytop pool//NetFlix/TM30,5984433,Sunnot,Khlong Toei,13.72534,100.56638,Entire home/apt,1608,14,103,2022-12-07 00:00:00,2,19,56,6,90048,High,1.1,"Pool, Gym, BTS, Netflix"
22915468,Flora view condominium unit B7E,21292124,Charn,Suanluang,13.73645,100.64629,Entire home/apt,1800,2,8,2022-10-14 00:00:00,0,1,346,1,622800,High,47.4,
22349792,BEST DOWNTOWN: Dream home in BANGKOK & speed WiFi,66728306,Jay,Vadhana,13.74086,100.55854,Entire home/apt,1800,100,12,2019-03-12 00:00:00,0,1,176,0,316800,High,0.48,downtown
22351252,Luxury Room near  Bangchak with  &,8444643,Kiattisak,Phra Khanong,13.6985,100.6101,Entire home/apt,2500,1,0,-2012,0,53,365,0,912500,High,100.0,"Pool, Gym, BTS"
22351415,Luxury Room near  Bangchak with  &,8444643,Kiattisak,Phra Khanong,13.69957,100.61115,Entire home/apt,2500,1,0,-2012,0,53,365,0,912500,High,100.0,"Pool, Gym, BTS"
22351471,Luxury Room near  Bangchak with  &,8444643,Kiattisak,Phra Khanong,13.69948,100.61122,Entire home/apt,2500,1,2,2022-12-03 00:00:00,1,53,365,2,912500,High,100.0,"Pool, Gym, BTS"
22363300,Unio Rama2-Thakham,158115925,Supunnee,Bang Khun thain,13.66102,100.44411,Private room,1290,1,0,-2012,0,1,90,0,116100,High,24.66,
22363717,Nice cheap condo in great area!,16694115,Joy,Huai Khwang,13.78725,100.57752,Entire home/apt,650,90,4,2018-10-16 00:00:00,0,2,90,0,58500,Medium,0.27,
22365809,Luxuary Apartment by the Park + Free Transfer,108793,Eddie,Chatu Chak,13.80793,100.55733,Entire home/apt,971,30,19,2022-01-29 00:00:00,0,4,358,1,347618,Medium,3.27,
22368365,"Private Room 4-Bed, 2 Mins Walk to",160693298,Amorn,Din Daeng,13.75664,100.56423,Private room,1650,1,53,2022-11-12 00:00:00,1,4,331,3,546150,High,90.68,"Subway, MRT"
22379800,THE PARKLAND LAKESIDE WITH SWIMMING POOL,132026450,Wichit,Bang Na,13.65364,100.64333,Private room,859,1,41,2022-11-15 00:00:00,1,1,211,14,181249,Medium,57.81,Pool
22380547,THE IMPRESSING STAR LIGHT 1 BR/WIFI/RAMA9/POOL/RC,133082557,Jean,Huai Khwang,13.75463,100.57397,Entire home/apt,1514,2,52,2022-10-07 00:00:00,1,19,86,5,130204,High,11.78,Pool
22663475,Luxury Condo in front of  Krung Thon Buri,37470650,GLenn Hasim,Khlong San,13.72086,100.50157,Entire home/apt,999,20,0,-2012,0,1,83,0,82917,Medium,1.14,BTS
22664078,CHARAN,19144613,Korn,Bangkok Noi,13.76259,100.47301,Private room,600,365,0,-2012,0,1,363,0,217800,Medium,0.27,
22667321,Unique Thai-style · Central Bangkok · Sathorn·,55718956,Pam,Sathon,13.72139,100.54884,Private room,900,1,71,2022-10-08 00:00:00,1,4,355,8,319500,Medium,97.26,MRT
22916451,791/143,169611945,ห้องหมายเลข5,Bang Kapi,13.77433,100.64372,Private room,500,30,0,-2012,0,1,177,0,88500,Low,1.62,
22675171,"Spacious 2 bedrooms, Resort style in town near",53951051,Doltasha,Khlong Toei,13.7079,100.59318,Private room,1277,6,38,2022-11-11 00:00:00,1,1,34,3,43418,High,1.55,"AC, BTS"
22683495,Ekkamai - Pinocchio House :D,74200744,Pimchaya,Vadhana,13.73708,100.58738,Private room,5000,1,49,2020-03-06 00:00:00,1,5,41,0,205000,High,11.23,
22692142,Lady room (Air) 4 guests,5171292,Somsak,Khlong San,13.722,100.50724,Shared room,1000,1,0,-2012,0,10,365,0,365000,Medium,100.0,
22383523,Condo I-House Laguna Garden RCA,163680726,Supranee,Huai Khwang,13.75053,100.57912,Private room,1200,1,3,2021-03-02 00:00:00,0,2,365,0,438000,High,100.0,
22383541,Cozy Condo + WIFI &  - 5 mins. to /,158355231,Sasithorn,Chatu Chak,13.81619,100.57862,Entire home/apt,950,1,10,2018-08-18 00:00:00,0,3,335,0,318250,Medium,91.78,"Pool, Subway, MRT"
22384509,Exclusive POOL VIEW  1BR@ ONNUT★ ★ ★ ★ ★,2447574,Redpro,Vadhana,13.71041,100.60161,Entire home/apt,3550,2,0,-2012,0,6,364,0,1292200,High,49.86,"Pool, BTS"
22932038,"SS Cozy Charoen Krung,  Ferris Wheels Night Market",169826350,Sally,Bang Kho laen,13.70185,100.50641,Entire home/apt,1039,2,69,2020-03-17 00:00:00,1,1,15,0,15585,High,2.05,
22936768,Ram​a 9! ​ condo! 3mins​ Walk​ to​ Central​,169453642,Myladies,Huai Khwang,13.76028,100.56888,Private room,2200,3,2,2018-03-05 00:00:00,0,5,174,0,382800,High,15.89,MRT
22391105,1 bedroom studio near bangkok old town,29667058,Korawik,Bangkok Noi,13.76863,100.47372,Private room,900,1,3,2020-03-08 00:00:00,0,1,365,0,328500,Medium,100.0,
22392722,"Light  Jatujak  for  4  People ,Quadruple",162186248,Oratai,Chatu Chak,13.81301,100.55685,Private room,1440,1,0,-2012,0,3,89,0,128160,High,24.38,
22939074,Ram​a 9! ​ condo!​ Rca,169453642,Myladies,Huai Khwang,13.7605,100.56942,Private room,2200,3,2,2018-09-11 00:00:00,0,5,174,0,382800,High,15.89,MRT
22404446,T.C.Green Rama9,163889290,Pattaranicha,Huai Khwang,13.75459,100.57369,Private room,1000,30,0,-2012,0,1,356,0,356000,Medium,3.25,
22408116,Kate homestay Bangsue WiFi,5285027,Kane,Bang Sue,13.81603,100.54105,Private room,485,7,1,2019-01-04 00:00:00,0,6,90,0,43650,Low,3.52,
22412021,Penthouse on Thong Lor,60926112,Gunny,Huai Khwang,13.74514,100.58688,Entire home/apt,5541,28,4,2018-04-26 00:00:00,0,2,180,0,997380,Luxury,1.76,
22694875,Nice place - Bangkok - Asoke - Pecthburee -RAMA IX,162252100,Gianni,Huai Khwang,13.74492,100.59868,Entire home/apt,1800,1,10,2022-12-26 00:00:00,0,1,303,2,545400,High,83.01,AC
22695222,HAP@Sathorn 1BR Central near mrt Lumpini2,55718956,Pam,Sathon,13.72114,100.54748,Private room,900,1,98,2022-12-08 00:00:00,2,4,174,14,156600,Medium,47.67,MRT
22696163,"★ Cozy Home • Traditional Area, near River ★ #ML",3680566,Billy,Thon buri,13.73656,100.49631,Private room,3629,1,38,2022-10-14 00:00:00,1,3,322,2,1168538,High,88.22,
22946375,New/Cozy Studio Serviced Apartment rama 9 BKK,169226978,Gobind,Suanluang,13.7419,100.62042,Private room,520,1,18,2022-11-19 00:00:00,0,1,177,4,92040,Medium,48.49,
22946541,Great Value Private Room in Minburi+Wifi+Air-Con,11060599,Thanthip,Min Buri,13.79504,100.71351,Private room,500,1,3,2019-07-24 00:00:00,0,2,364,0,182000,Low,99.73,
22946853,Asoke Sukhunvit 15 Residence condo 1 bedroom,46827099,Andy,Vadhana,13.743,100.55921,Entire home/apt,2078,7,3,2018-04-29 00:00:00,0,2,339,0,704442,High,13.27,
22413168,NOBLE THONGLOR Near + Fast WIFI + best location,164088424,Bo,Vadhana,13.74256,100.58441,Entire home/apt,1386,7,31,2022-12-17 00:00:00,1,1,41,8,56826,High,1.6,BTS
22947095,Asoke​ Sukhumvit​15Residence​! ​ &​​21,169453642,Myladies,Vadhana,13.74163,100.55761,Private room,1500,3,1,2018-08-26 00:00:00,0,5,173,0,259500,High,15.8,"terminal, MRT"
22959687,Near don mueang international airport (DMK),48491149,Auttapon,Don Mueang,13.88917,100.59221,Private room,843,1,26,2022-10-13 00:00:00,1,5,354,2,298422,Medium,96.99,Airport
22961115,Private Eco for 6 people,139338181,Nick,Vadhana,13.73034,100.58061,Private room,1910,1,3,2019-01-14 00:00:00,0,9,358,0,683780,High,98.08,
22426394,"5 mins to ,  Malls, JODD FAIRS night market.",8956615,Andy,Huai Khwang,13.75426,100.56603,Private room,664,3,61,2022-11-23 00:00:00,1,3,247,5,164008,Medium,22.56,"mall, Subway"
22428551,1 BR Condo Sukhumvit Rd. ( Ploenchit) Downtown,43496768,Apiporn,Khlong Toei,13.74061,100.55278,Entire home/apt,2000,4,12,2020-02-24 00:00:00,0,2,7,0,14000,High,0.48,"downtown, BTS"
22430256,PremiumRiverviewSuiteF3:55”4KTV +50MBWIFI,2940438,Kinifrog,Rat Burana,13.68939,100.49205,Entire home/apt,881,28,42,2022-11-17 00:00:00,1,19,355,3,312755,Medium,3.47,Netflix
22962556,Stylish private dorm  4 pax next to  Thonglor,25124747,Travellers,Khlong Toei,13.72317,100.57868,Private room,2300,1,2,2019-08-18 00:00:00,0,2,351,0,807300,High,96.16,BTS
22964858,"★ Historical Area, nearby River ★ 4-6pp ★ #XL",3680566,Billy,Thon buri,13.73648,100.49635,Private room,3429,1,8,2018-11-27 00:00:00,0,3,322,0,1104138,High,88.22,
22968102,"Homey Legacy by the River. 2BR, wifi",52053618,Sue,Bangkok Noi,13.76335,100.4889,Private room,3786,3,5,2018-12-31 00:00:00,0,4,158,0,598188,High,14.43,AC
22431176,Center of BKK - where you wish to stay in Bangkok!,37687029,Piyawat,Ratchathewi,13.75134,100.52738,Private room,1990,1,0,-2012,0,1,89,0,177110,High,24.38,
22706397,Townhouse for family or friends,167300861,Damiran,Pra Wet,13.72879,100.68479,Private room,1000,3,1,2018-06-03 00:00:00,0,1,362,0,362000,Medium,33.06,
22973967,Nature Twin Bed room 10 mins to DMK,35462876,Wuthiphon,Lak Si,13.86998,100.58045,Private room,800,1,98,2022-08-01 00:00:00,2,9,361,2,288800,Medium,98.9,Airport
22975832,ROOF TOP POOL❤1 min to  Udomsuk❤BITEC❤IKEA,111844630,B,Bang Na,13.68155,100.61122,Entire home/apt,1573,3,21,2022-10-17 00:00:00,0,16,160,4,251680,High,14.61,"Pool, BTS"
22976164,"2 Mins walk . 4pp walk Siam, MBK,CTW,WaterGate,",40262107,Patty,Ratchathewi,13.75206,100.52917,Entire home/apt,1521,1,127,2022-12-13 00:00:00,2,39,86,12,130806,High,23.56,BTS
22976592,WangHin,162186248,Oratai,Lat Phrao,13.81161,100.59067,Private room,2500,1,0,-2012,0,3,365,0,912500,High,100.0,
22978180,"2B Spacious, good for familly, near Silom  &",49683163,Jarungjit,Bang Rak,13.72827,100.53891,Hotel room,2600,1,11,2022-12-01 00:00:00,0,8,338,2,878800,High,92.6,"AC, BTS, MRT"
22707030,Villa lasalle,166756565,Handsome Uncle,Bang Na,13.6546,100.64595,Private room,1000,14,0,-2012,0,1,177,0,177000,Medium,3.46,
22709500,506 Sleeping Child,140752742,Nuwat,Huai Khwang,13.78285,100.57826,Private room,350,2,4,2018-10-29 00:00:00,0,8,22,0,7700,Low,3.01,
22710227,Best Quality BED& BREAKFAST in old town,14391623,Sasi,Phra Nakhon,13.74754,100.49679,Shared room,350,1,60,2020-03-13 00:00:00,1,24,168,0,58800,Low,46.03,Breakfast
22714075,Choa Phraya Historical area- my Pinkloa house,52053618,Sue,Bang Phlat,13.76423,100.48984,Entire home/apt,4571,3,51,2022-12-20 00:00:00,1,4,158,15,722218,High,14.43,
22432824,"Oriental comfy, peace,save, Suvarnabhumi",23764856,Kornkanok,Bang Kapi,13.75263,100.64451,Private room,529,1,0,-2012,0,1,180,0,95220,Medium,49.32,"AC, Airport"
22437656,Siamese Thirty Nine - 2 Bed Loft style apartment,24760307,Philip,Vadhana,13.73891,100.57147,Entire home/apt,3333,2,44,2022-12-22 00:00:00,1,1,154,15,513282,High,21.1,
22719061,Walking distance to Sukhumvit soi 11  40sqm,134836006,Rungrat,Ratchathewi,13.74864,100.557,Entire home/apt,1200,28,31,2022-12-10 00:00:00,1,1,99,4,118800,High,0.97,Netflix
22989007,New siam palace ville Hotel /Including breakfast,164918356,Somchoke,Phra Nakhon,13.76023,100.49364,Private room,1250,1,2,2018-03-23 00:00:00,0,5,365,0,456250,High,100.0,"AC, Breakfast"
22994014,"1 min  . Siam,MBK, CentralWorld near. ญก",170532676,Sony,Ratchathewi,13.75236,100.52928,Private room,1378,1,51,2022-11-21 00:00:00,1,31,174,8,239772,High,47.67,"station, BTS"
22720159,2BR Centric Ratchada@ Huai Khwang by Triple B,164560603,Triple B,Huai Khwang,13.78032,100.57402,Entire home/apt,2857,30,3,2018-12-21 00:00:00,0,3,349,0,997093,High,3.19,MRT
22720529,Room nearby ASIATIQUE,138581197,Pawarong,Bang Kho laen,13.70256,100.50415,Entire home/apt,910,30,18,2022-11-28 00:00:00,0,1,329,5,299390,Medium,3.0,
22720798,1Br Silom-Sathorn Bkk@ Chong Nonsi by Triple B,164560603,Triple B,Bang Rak,13.7236,100.52676,Entire home/apt,2429,14,36,2022-12-22 00:00:00,1,3,320,5,777280,High,6.26,BTS
22724751,"BITEC Double, 5 mins to Udomsuk  train",66451193,Jared,Bang Na,13.68065,100.6126,Entire home/apt,1400,7,18,2022-07-18 00:00:00,0,6,84,1,117600,High,3.29,BTS
22438509,NBH.@ Prannok,164373706,Nipon,Bangkok Noi,13.75495,100.47339,Private room,650,2,30,2022-10-20 00:00:00,0,2,325,3,211250,Medium,44.52,
22439911,KoKo no Ie – quiet area and near  Onnut,164391680,Charles,Phra Khanong,13.70435,100.60673,Entire home/apt,1250,3,3,2018-05-20 00:00:00,0,1,365,0,456250,High,33.33,"station, BTS"
22994896,1分钟到 (1min to ) ขข,170532676,Sony,Ratchathewi,13.75061,100.53055,Entire home/apt,1529,1,37,2020-03-07 00:00:00,1,31,176,0,269104,High,48.22,BTS
22995358,1分钟到 (1min to ) ขค,170532676,Sony,Ratchathewi,13.75052,100.53075,Entire home/apt,1529,1,7,2019-04-27 00:00:00,0,31,176,0,269104,High,48.22,BTS
22996005,1分钟到 (1min to ) คก,170532676,Sony,Ratchathewi,13.75268,100.53202,Entire home/apt,1679,1,16,2022-08-18 00:00:00,0,31,177,5,297183,High,48.49,BTS
22996193,1分钟到 (1min to ) คข,170532676,Sony,Ratchathewi,13.75234,100.53024,Entire home/apt,1486,1,98,2022-12-18 00:00:00,2,31,175,24,260050,High,47.95,BTS
22996329,1分钟到 (1min to ) คค,170532676,Sony,Ratchathewi,13.75077,100.53212,Entire home/apt,1529,1,110,2022-12-20 00:00:00,2,31,176,32,269104,High,48.22,BTS
22997522,Studio room 8Floor  @Silom area near  Station,32884023,Jinny,Bang Rak,13.72421,100.52836,Private room,1500,2,25,2022-11-25 00:00:00,0,1,175,1,262500,High,23.97,"station, BTS"
22441015,巴查拉7巷私人度假公寓,98554658,สุภวิชญ์,Huai Khwang,13.77666,100.5809,Private room,895,2,0,-2012,0,1,179,0,160205,Medium,24.52,
22727200,Great location 100m.  Sky Train,81226089,Sorapong,Bang Sue,13.80726,100.52792,Private room,900,7,10,2022-12-03 00:00:00,0,1,326,3,293400,Medium,12.76,"sky train, MRT"
23006211,New siam palace ville Hotel /Including breakfast,164918356,Somchoke,Phra Nakhon,13.75993,100.49303,Private room,1250,1,3,2018-04-01 00:00:00,0,5,365,0,456250,High,100.0,"AC, Breakfast"
23008528,Unio Rama 2 Road.  (1 Bedroom Apartment),85650528,Yu Wen,Bang Khun thain,13.66178,100.44252,Entire home/apt,850,360,1,2018-10-30 00:00:00,0,1,363,0,308550,Medium,0.28,
23009645,The Bohemian  House,762528,Piya,Bang Kho laen,13.69925,100.51088,Entire home/apt,2499,1,118,2020-03-03 00:00:00,2,1,329,0,822171,High,90.14,Pool
23011852,1分钟到 (1min to ) งก,170532676,Sony,Ratchathewi,13.75229,100.5321,Entire home/apt,1615,1,28,2022-12-21 00:00:00,0,31,166,22,268090,High,45.48,BTS
23012260,1分钟到 (1min to ) งข,170532676,Sony,Ratchathewi,13.75055,100.53214,Entire home/apt,1529,1,7,2019-09-08 00:00:00,0,31,360,0,550440,High,98.63,BTS
23012383,1分钟到 (1min to ) งค,170532676,Sony,Ratchathewi,13.75063,100.5323,Entire home/apt,1200,1,36,2022-12-22 00:00:00,1,31,167,7,200400,High,45.75,BTS
23012504,1分钟到 (1min to ) จก,170532676,Sony,Ratchathewi,13.75071,100.53021,Entire home/apt,1529,1,44,2022-12-23 00:00:00,1,31,177,18,270633,High,48.49,BTS
23012694,1分钟到 (1min to ) จข,170532676,Sony,Ratchathewi,13.75239,100.53064,Entire home/apt,1529,1,89,2022-12-24 00:00:00,2,31,152,12,232408,High,41.64,BTS
22736042,空铁旁边的两居室-深植泰国社区,64624459,Garden House,Khlong San,13.7185,100.49562,Entire home/apt,1251,180,1,2018-04-20 00:00:00,0,2,364,0,455364,High,0.55,
23015088,1分钟到 (1min to ) จค,170532676,Sony,Ratchathewi,13.7507,100.52942,Entire home/apt,1529,1,12,2022-11-05 00:00:00,0,31,176,3,269104,High,48.22,BTS
22736747,Private Friends for 4 people,139338181,Nick,Vadhana,13.73034,100.58061,Private room,2310,1,1,2019-04-21 00:00:00,0,9,358,0,826980,High,98.08,
23020982,Happy  Terrace Donmuang,170801047,Benjamard,Don Mueang,13.92736,100.58504,Private room,2300,30,0,-2012,0,1,358,0,823400,High,3.27,"AC, Pool, Airport"
22737156,Bed in 4-Bed Mixed Dorm,139338181,Nick,Vadhana,13.73034,100.58061,Shared room,574,1,2,2019-04-14 00:00:00,0,9,358,0,205492,Medium,98.08,
22737484,Bed in 4-Bed Female Dorm,139338181,Nick,Vadhana,13.73034,100.58061,Shared room,574,1,6,2020-02-04 00:00:00,0,9,358,0,205492,Medium,98.08,
22737633,Bed in 6-Bed Mixed Dorm,139338181,Nick,Vadhana,13.73034,100.58061,Shared room,405,1,5,2019-07-09 00:00:00,0,9,358,0,144990,Low,98.08,
23026389,หมู่บ้านเดอะคอนเนค 37 หลักสี่ - ดอนเมือง,170858384,Na,Don Mueang,13.91693,100.58549,Private room,3000,2,0,-2012,0,1,358,0,1074000,High,49.04,
22742883,2BR for 3PAX: 1-Min from  Nana,3773805,Danai And BicGy,Khlong Toei,13.73937,100.55521,Entire home/apt,3900,2,60,2022-12-27 00:00:00,1,13,155,5,604500,High,21.23,BTS
23028305,Full Service Apartment (5 mins to Emquartier/),132758342,Mo,Khlong Toei,13.72652,100.57185,Entire home/apt,1490,2,92,2022-11-13 00:00:00,2,10,163,9,242870,High,22.33,BTS
22743302,2BR for 4PAX: 1-Min from  Nana,3773805,Danai And BicGy,Khlong Toei,13.73937,100.55521,Entire home/apt,4420,2,74,2022-11-29 00:00:00,1,13,151,18,667420,High,20.68,BTS
22754912,黄金地段(Lebua莲花酒店)同楼，一房一大厅公寓房，离轻轨()500米,18951447,Xiu Bao,Bang Rak,13.72136,100.51804,Private room,1880,2,0,-2012,0,2,358,0,673040,High,49.04,BTS
22755695,2BedR-2BathR-Wifi--Riverview-pool-gymUpto 6 bed,168069228,Chaveewan,Khlong San,13.72312,100.50984,Entire home/apt,2250,3,174,2022-12-22 00:00:00,3,1,136,22,306000,High,12.42,"Pool, Gym, BTS"
22441710,Cozy and Modern room close to,164410355,Watchara,Bang Sue,13.81987,100.53307,Entire home/apt,790,30,0,-2012,0,1,356,0,281240,Medium,3.25,MRT
22455119,"25% Off 2 Beds Bangkok City Remarkable Choice,",19266319,Alex,Khlong Toei,13.71182,100.59237,Entire home/apt,1363,30,41,2020-12-04 00:00:00,1,36,92,0,125396,High,0.84,BTS
22456168,F5: Focus Ploenchit/1BR/Downtown///,164257223,Drew,Khlong Toei,13.73972,100.55177,Entire home/apt,1219,2,94,2022-12-23 00:00:00,2,7,31,22,37789,High,4.25,"downtown, FreeWifi, Pool, BTS"
22456661,F8: Focus Ploenchit/1BR/Downtown///,164257223,Drew,Khlong Toei,13.74102,100.55144,Entire home/apt,1707,2,68,2022-11-28 00:00:00,1,7,30,13,51210,High,4.11,"downtown, FreeWifi, Pool, BTS"
22456875,F7: Focus Ploenchit/2BR/Downtown///,164257223,Drew,Khlong Toei,13.7398329,100.5516712,Private room,2261,2,84,2022-12-15 00:00:00,1,7,55,20,124355,High,7.53,"downtown, FreeWifi, Pool, BTS"
22461215,Mid Town Condo 3 bedrooms near,46224081,Orranart,Bang Rak,13.72501,100.53047,Entire home/apt,4000,1,117,2022-12-14 00:00:00,2,10,331,15,1324000,High,90.68,Skytrain
22473583,Cheap accommodation near  Bang Wa Station.,84004516,Lucknagpad,Phasi Charoen,13.72156,100.45099,Private room,490,1,0,-2012,0,1,364,0,178360,Low,99.73,"station, AC, BTS"
22474451,BB COZY HOME,16597150,Yuhttana,Chatu Chak,13.79902,100.55594,Entire home/apt,2500,2,148,2022-12-07 00:00:00,2,2,326,13,815000,High,44.66,
